sales_month,category,state,customer_segment,total_orders,total_customers,total_sellers,total_quantity,total_sales,average_order_value,average_unit_price
2025-03-01,Electronics,Karnataka,Premium,191,181,177,260,3701143.8599999994,19377.716544503,15968.5609947644
2025-03-01,Sports,Telangana,Regular,346,342,287,486,6358504.11,18377.179508671,13510.309132947974
2025-03-01,Sports,Gujarat,Regular,251,247,225,363,5200849.8900000006,20720.51749004,14222.869601593629
2025-03-01,Fashion,Tamil Nadu,Premium,143,140,132,181,2348675.6599999997,16424.305314685,13728.814195804198
2025-03-01,Electronics,Tamil Nadu,Premium,149,149,138,189,2941446.06,19741.248724832,15305.671073825506
2025-03-01,Beauty,Telangana,Regular,367,360,311,514,7142619.200000003,19462.177656676,14599.159863760215
2025-03-01,Home & Kitchen,West Bengal,New,72,70,70,99,1157580.63,16077.50875,11290.288472222222
2025-03-01,Electronics,Karnataka,New,177,168,156,241,3792038.9200000004,21423.948700565,16407.795819209037
2025-03-01,Grocery,Telangana,Regular,382,374,319,536,8529180.16,22327.696753927,15780.578036649214
2025-03-01,Fashion,Maharashtra,Regular,846,814,574,1161,19771820.969999995,23370.94677305,16770.524976359346
2025-03-01,Fashion,Karnataka,New,176,171,164,240,2809202.05,15961.375284091,11906.053920454544
2025-03-01,Sports,Tamil Nadu,New,63,63,62,83,778410.19,12355.717301587,10056.578888888887
2025-03-01,Electronics,Tamil Nadu,Regular,725,692,526,1003,14656669.790000005,20216.096262069,14773.865075862075
2025-03-01,Sports,West Bengal,Regular,196,190,171,273,4040568.8499999987,20615.147193878,14332.56163265306
2025-03-01,Sports,West Bengal,Premium,42,41,41,59,939698.28,22373.768571429,17341.696428571428
2025-03-01,Home & Kitchen,Telangana,Regular,554,538,421,781,10772094.949999994,19444.214711191,13603.139151624546
2025-03-01,Grocery,Uttar Pradesh,New,105,103,100,144,1551948.6699999997,14780.46352381,9889.1884761904785
2025-03-01,Sports,Tamil Nadu,Regular,269,259,239,369,5960042.2299999986,22156.290817844,15350.523791821561
2025-03-01,Grocery,West Bengal,New,44,42,43,57,914268.2,20778.822727273,15446.077272727272
2025-03-01,Electronics,Karnataka,Regular,892,864,591,1255,18930716.099999994,21222.775896861,14551.480291479817
2025-03-01,Grocery,Karnataka,Premium,121,119,114,170,2673750.86,22097.114545455,14948.180826446283
2025-03-01,Grocery,Gujarat,Premium,74,69,72,101,1619099.5,21879.722972973,16495.954054054055
2025-03-01,Electronics,Delhi,New,114,112,104,146,2137165.3600000003,18747.064561404,14106.496842105264
2025-03-01,Fashion,Telangana,Regular,649,627,469,903,13536705.309999993,20857.789383667,14376.143343605552
2025-03-01,Home & Kitchen,West Bengal,Regular,349,336,285,478,7965374.4399999985,22823.422464183,17662.703037249277
2025-03-01,Sports,West Bengal,New,60,57,60,80,1206265.8299999998,20104.4305,17152.11683333333
2025-03-01,Grocery,Maharashtra,Premium,90,90,87,125,1159251.77,12880.575222222,8766.031444444443
2025-03-01,Sports,Delhi,New,55,54,55,79,705570.71,12828.558363636,10254.605454545455
2025-03-01,Fashion,Karnataka,Premium,163,153,152,218,2995251.080000001,18375.773496933,14482.827546012264
2025-03-01,Grocery,Delhi,New,54,54,52,74,835485.24,15471.948888889,11574.816851851852
2025-03-01,Electronics,Gujarat,New,119,117,110,165,2407773.4200000004,20233.390084034,16255.253781512607
2025-03-01,Electronics,Telangana,Regular,752,723,529,1041,13876873.150000002,18453.288763298,14519.028896276588
2025-03-01,Fashion,Tamil Nadu,Regular,567,552,433,791,11947721.290000003,21071.818853616,14401.340987654321
2025-03-01,Fashion,Delhi,New,114,112,107,163,3190440.3900000006,27986.319210526,19147.887894736843
2025-03-01,Sports,Maharashtra,Premium,89,85,85,126,1586020.54,17820.455505618,13445.232808988763
2025-03-01,Electronics,Maharashtra,Regular,955,914,609,1306,17335581.150000006,18152.440994764,13532.608513089011
2025-03-01,Beauty,Uttar Pradesh,Premium,92,90,89,128,2303703.9300000006,25040.260108696,14964.752173913042
2025-03-01,Home & Kitchen,Karnataka,New,138,135,124,186,3696406.8899999992,26785.557173913,18698.273985507243
2025-03-01,Beauty,West Bengal,New,48,46,47,63,1028298.4900000001,21422.885208333,17929.777083333334
2025-03-01,Electronics,Gujarat,Premium,118,111,109,153,1929606.7200000002,16352.599322034,12187.889915254236
2025-03-01,Beauty,Tamil Nadu,Premium,57,55,55,77,1562941.03,27420.018070175,19420.905789473687
2025-03-01,Home & Kitchen,Gujarat,Premium,93,89,86,120,1347189.8800000004,14485.912688172,11788.053118279571
2025-03-01,Home & Kitchen,Tamil Nadu,Regular,545,520,412,726,10497174.459999999,19260.870568807,14644.512880733946
2025-03-01,Fashion,Gujarat,New,116,113,112,157,2241600.9200000004,19324.145862069,13267.567844827585
2025-03-01,Beauty,Delhi,Premium,53,52,51,67,1302795.93,24581.055283019,18940.537924528304
2025-03-01,Home & Kitchen,Karnataka,Premium,152,146,141,203,3357141.0900000012,22086.454539474,16021.788289473678
2025-03-01,Beauty,Tamil Nadu,Regular,337,332,282,427,6676200.25,19810.683234421,15647.61400593472
2025-03-01,Grocery,Uttar Pradesh,Premium,82,81,79,117,1441297.6,17576.8,13689.394268292685
2025-03-01,Beauty,Uttar Pradesh,New,80,77,75,110,1213698.91,15171.236375,11658.448624999999
2025-03-01,Sports,Uttar Pradesh,New,66,65,62,96,1264042.88,19152.164848485,13794.73590909091
2025-03-01,Sports,Maharashtra,New,84,84,80,108,1479724.16,17615.763809524,12969.710952380952
2025-03-01,Sports,Uttar Pradesh,Premium,78,78,74,112,1417517.4400000002,18173.300512821,14648.749230769234
2025-03-01,Electronics,Delhi,Premium,120,116,110,164,2234306.3800000004,18619.219833333,13830.605333333331
2025-03-01,Fashion,Gujarat,Premium,108,108,105,172,2302942.01,21323.53712963,13929.904722222225
2025-03-01,Electronics,Maharashtra,Premium,196,185,178,261,3449018.169999999,17597.031479592,13441.143520408161
2025-03-01,Home & Kitchen,Gujarat,New,107,106,104,152,2391489.85,22350.372429907,15399.973738317753
2025-03-01,Home & Kitchen,Karnataka,Regular,638,623,478,883,13588342.770000011,21298.342899687,15292.920893416929
2025-03-01,Grocery,Tamil Nadu,Regular,356,346,290,481,5894158.3699999982,16556.624634831,12303.696123595504
2025-03-01,Fashion,Delhi,Premium,121,116,115,173,2439472.36,20160.928595041,15141.28512396694
2025-03-01,Home & Kitchen,Maharashtra,New,152,149,145,200,2642178.33,17382.752171053,13010.000789473686
2025-04-01,Sports,Telangana,New,65,63,60,85,968815.05999999994,14904.847076923,11017.251384615385
2025-04-01,Grocery,Delhi,Premium,59,59,59,80,727738.10000000009,12334.544067797,9350.6344067796581
2025-04-01,Fashion,Maharashtra,Premium,196,186,177,301,4131777.3299999987,21080.496581633,14092.261377551022
2025-04-01,Fashion,West Bengal,Regular,384,371,321,529,7320289.2,19063.253125,14281.115182291665
2025-04-01,Sports,Tamil Nadu,Premium,51,51,51,68,900695.97,17660.705294118,14574.446666666663
2025-04-01,Home & Kitchen,Maharashtra,New,156,151,146,215,2879137.14,18456.007307692,13373.993910256409
2025-04-01,Sports,Uttar Pradesh,Premium,81,80,79,112,1535096.0699999998,18951.803333333,15015.848641975312
2025-04-01,Home & Kitchen,Karnataka,Premium,144,139,136,197,2843813.8200000003,19748.707083333,14419.71305555556
2025-04-01,Beauty,Uttar Pradesh,Premium,82,81,78,106,2004075.9600000004,24439.950731707,19150.872560975611
2025-04-01,Sports,Uttar Pradesh,New,83,83,80,123,1796363.81,21642.93746988,14441.387590361446
2025-04-01,Grocery,Tamil Nadu,Regular,340,332,291,460,5105755.1999999993,15016.927058824,11665.461352941176
2025-04-01,Fashion,Gujarat,Premium,114,111,107,162,1864504.7600000005,16355.304912281,11061.275614035087
2025-04-01,Electronics,Delhi,New,124,119,118,171,2419216.6099999994,19509.811370968,14678.282016129033
2025-04-01,Fashion,Karnataka,New,143,139,128,195,2923340.76,20442.942377622,15306.076713286708
2025-04-01,Fashion,Karnataka,Premium,155,153,145,217,3884781.1999999993,25063.104516129,17667.079032258065
2025-04-01,Home & Kitchen,Gujarat,New,95,93,91,122,1880352.9899999998,19793.189368421,16418.104421052631
2025-04-01,Home & Kitchen,Tamil Nadu,Regular,536,524,414,742,11016771.260000005,20553.677723881,14648.115559701484
2025-04-01,Sports,Tamil Nadu,New,57,54,56,88,1484740.48,26048.078596491,14284.181929824563
2025-04-01,Electronics,Gujarat,Premium,116,112,110,163,1829392.3400000003,15770.62362069,12006.407241379311
2025-04-01,Fashion,Delhi,New,127,119,121,160,2497812.2299999995,19667.812834646,16174.929448818895
2025-04-01,Grocery,West Bengal,Premium,55,55,54,76,1503376.65,27334.120909091,14238.136
2025-04-01,Electronics,Maharashtra,Regular,976,936,621,1343,19084869.630000014,19554.169702869,14663.795225409836
2025-04-01,Electronics,Telangana,Regular,755,732,518,1086,16899644.15,22383.634635762,15311.479377483451
2025-04-01,Fashion,Maharashtra,New,198,191,178,278,3952275.4400000013,19960.987070707,13551.097676767673
2025-04-01,Sports,West Bengal,Premium,48,46,45,66,879327.49,18319.322708333,13275.238541666666
2025-04-01,Beauty,Tamil Nadu,Regular,305,297,258,436,6594950.4999999963,21622.78852459,15590.798655737708
2025-04-01,Electronics,West Bengal,Regular,398,387,332,560,8572133.7599999923,21538.024522613,15384.191105527636
2025-04-01,Home & Kitchen,Karnataka,New,132,130,124,179,2838255.8899999997,21501.938560606,15408.048636363636
2025-04-01,Electronics,Delhi,Premium,132,127,125,186,3142866.9599999995,23809.598181818,16903.838030303028
2025-04-01,Grocery,Uttar Pradesh,New,95,91,90,123,1825619.8800000004,19217.051368421,14405.925789473686
2025-04-01,Fashion,Telangana,Regular,709,682,517,985,16226475.839999996,22886.425726375,16549.144428772917
2025-04-01,Fashion,Tamil Nadu,Regular,606,592,448,832,12263276.009999996,20236.429059406,15058.278597359733
2025-04-01,Sports,Maharashtra,Premium,72,71,71,94,1322274.02,18364.916944444,13665.057361111112
2025-04-01,Home & Kitchen,Gujarat,Premium,84,78,80,118,1530816.7399999998,18224.008809524,13682.916428571427
2025-04-01,Beauty,Delhi,New,63,62,61,89,1652199.69,26225.391904762,17407.102380952379
2025-04-01,Beauty,Uttar Pradesh,New,96,96,94,127,2278241.3500000006,23731.680729167,18803.573854166669
2025-04-01,Grocery,Uttar Pradesh,Premium,97,95,95,131,1937644.4100000001,19975.71556701,14961.854123711342
2025-04-01,Fashion,Gujarat,New,129,125,122,187,2083357.4300000002,16150.057596899,12655.087441860464
2025-04-01,Sports,West Bengal,Regular,191,184,177,262,3999026.620000001,20937.312146597,16909.907277486913
2025-04-01,Sports,Tamil Nadu,Regular,283,278,246,386,5979814.9499999974,21130.088162544,15759.218268551238
2025-04-01,Home & Kitchen,Telangana,Regular,568,553,428,808,12522160.879999997,22046.057887324,15282.067130281683
2025-04-01,Home & Kitchen,Maharashtra,Premium,162,156,149,212,3554924.6199999996,21943.979135802,15702.815864197526
2025-04-01,Sports,Gujarat,New,73,72,67,100,1379878.67,18902.447534247,14173.936712328768
2025-04-01,Fashion,Maharashtra,Regular,867,839,585,1178,16929031.339999989,19525.987704729,14296.477220299892
2025-04-01,Electronics,Tamil Nadu,Premium,164,159,159,217,3342576.36,20381.563170732,15263.674939024389
2025-04-01,Grocery,West Bengal,New,44,43,44,63,1039235.78,23618.995,15785.139772727271
2025-04-01,Beauty,West Bengal,Premium,43,42,43,53,983971.97000000009,22883.069069767,19606.707209302327
2025-04-01,Fashion,Delhi,Premium,113,110,109,149,2093729.4700000009,18528.579380531,12880.003451327437
2025-04-01,Home & Kitchen,West Bengal,New,69,68,67,108,2248158.3100000005,32582.004492754,22334.575072463773
2025-04-01,Electronics,Gujarat,New,142,138,135,180,2655491.91,18700.647253521,14376.653028169016
2025-04-01,Sports,Gujarat,Regular,230,229,200,311,4620736.05,20090.15673913,16116.350652173916
2025-04-01,Electronics,Tamil Nadu,Regular,751,715,525,1064,16740266.389999997,22290.634340879,16640.362503328895
2025-04-01,Electronics,Karnataka,Regular,872,838,565,1205,16512855.22,18936.760573394,13222.535596330275
2025-04-01,Grocery,Telangana,Regular,374,368,316,493,6724618.8200000022,17980.264224599,13247.191443850268
2025-04-01,Electronics,Maharashtra,New,203,194,183,287,4388238.0299999993,21616.936108374,16227.660049261083
2025-04-01,Grocery,Gujarat,New,66,65,63,87,1020557.6799999999,15462.995151515,12606.182121212123
2025-04-01,Beauty,Gujarat,Premium,66,63,65,89,1330725.07,20162.501060606,13743.728787878787
2025-04-01,Sports,Delhi,New,51,51,51,66,1099826.64,21565.228235294,15761.803529411764
2025-04-01,Home & Kitchen,Uttar Pradesh,New,133,131,121,197,2620149.1399999992,19700.369473684,12892.22466165414
2025-04-01,Grocery,Tamil Nadu,Premium,65,64,64,93,1408812.4500000002,21674.037692308,13196.272461538461
2025-04-01,Electronics,Karnataka,New,187,183,167,269,3914287.6599999992,20932.019572193,14096.570320855611
2025-04-01,Electronics,Tamil Nadu,New,146,138,134,202,3326655.98,22785.314931507,15776.897397260278
2025-04-01,Beauty,West Bengal,New,40,40,39,54,1036776.3800000001,25919.4095,18970.85025
2025-04-01,Sports,Gujarat,Premium,62,61,61,88,1130829.96,18239.192903226,12869.93
2025-04-01,Home & Kitchen,Uttar Pradesh,Premium,140,139,130,189,3114350.5300000007,22245.360928571,15482.167571428576
2025-04-01,Fashion,West Bengal,New,73,72,70,104,1613484.1099999999,22102.522054795,14658.241780821914
2025-04-01,Electronics,West Bengal,New,107,101,103,144,1735448.8099999998,16219.147757009,12689.587383177572
2025-04-01,Beauty,Telangana,Regular,339,334,293,476,8245777.1699999981,24323.826460177,16252.465604719764
2025-04-01,Home & Kitchen,West Bengal,Regular,338,328,288,474,6681385.8400000008,19767.413727811,13717.4273964497
2025-04-01,Fashion,Tamil Nadu,Premium,141,137,132,198,3232509.42,22925.598723404,16072.771276595748
2025-04-01,Beauty,Delhi,Regular,250,248,223,368,4862962.120000001,19451.84848,14589.142000000003
2025-04-01,Beauty,Karnataka,Premium,95,92,86,132,1805077.27,19000.813368421,14143.045789473685
2025-04-01,Sports,Maharashtra,New,84,82,80,108,1685704.3,20067.908333333,15364.531904761909
2025-04-01,Fashion,West Bengal,Premium,76,75,72,104,1666978.7000000002,21933.930263158,14683.125921052631
2025-04-01,Grocery,Gujarat,Regular,269,264,237,371,4912834.4400000032,18263.325055762,13622.701301115241
2025-04-01,Fashion,Uttar Pradesh,Premium,148,146,139,199,2609151.060000001,17629.399054054,14760.677297297298
2025-04-01,Sports,Telangana,Regular,298,294,259,427,5374381.6999999993,18034.837919463,12318.049295302011
2025-04-01,Fashion,Uttar Pradesh,New,150,144,141,215,3017625.0000000005,20117.5,13637.3842
2025-04-01,Grocery,Gujarat,Premium,59,59,58,78,925820.95999999985,15691.880677966,13385.192033898305
2025-04-01,Sports,West Bengal,New,35,35,34,45,657753.54,18792.958285714,14232.046857142856
2025-04-01,Grocery,Telangana,New,68,67,65,94,1388623.0799999996,20420.927647059,14445.818529411765
2025-04-01,Grocery,Maharashtra,New,107,106,100,149,2037733.1700000002,19044.235233645,14761.933177570094
2025-04-01,Electronics,Karnataka,Premium,197,187,172,258,3704423.31,18804.179238579,14483.88365482233
2025-04-01,Home & Kitchen,West Bengal,Premium,78,75,75,110,1922447.8,24646.766666667,17240.76282051282
2025-04-01,Sports,Telangana,Premium,68,68,64,91,1197232.51,17606.360441176,14005.676764705884
2025-04-01,Fashion,Tamil Nadu,New,131,128,118,180,2030303.55,15498.500381679,12628.70465648855
2025-04-01,Beauty,Gujarat,New,56,55,56,75,792188.33999999985,14146.220357143,11701.168214285713
2025-04-01,Home & Kitchen,Tamil Nadu,Premium,129,126,117,183,2454147.1699999995,19024.396666667,12418.14596899225
2025-04-01,Beauty,Gujarat,Regular,282,279,238,384,5800736.3700000029,20569.98712766,15186.97570921986
2025-04-01,Beauty,Telangana,New,70,67,66,106,1410662.47,20152.321,14516.695857142859
2025-04-01,Home & Kitchen,Delhi,New,104,102,102,136,2267844.0900000003,21806.193173077,14366.002403846152
2025-04-01,Sports,Delhi,Regular,271,262,235,383,5612120.15,20708.930442804,14603.386678966792
2025-04-01,Beauty,Karnataka,New,92,90,90,121,1785957.0100000002,19412.576195652,15413.377173913041
2025-04-01,Home & Kitchen,Tamil Nadu,New,123,122,116,165,2547563.6700000009,20711.899756098,15777.668455284553
2025-04-01,Home & Kitchen,Gujarat,Regular,394,381,325,532,7784175.1500000013,19756.789720812,14418.917538071062
2025-04-01,Electronics,Telangana,Premium,158,150,150,209,3415555.0300000007,21617.436898734,14138.717531645569
2025-04-01,Home & Kitchen,Maharashtra,Regular,700,673,503,947,14766595.649999999,21095.136642857,15076.591428571428
2025-04-01,Electronics,Uttar Pradesh,Premium,176,173,157,218,3560752.5800000005,20231.54875,16786.845965909084
2025-04-01,Beauty,Telangana,Premium,75,73,74,93,1217993.51,16239.913466667,13531.879733333333
2025-04-01,Fashion,Telangana,Premium,152,147,142,211,2288424.2899999996,15055.422960526,12094.638157894737
2025-04-01,Electronics,Telangana,New,151,144,144,208,3387296.3299999982,22432.42602649,17508.383774834438
2025-04-01,Grocery,Delhi,Regular,285,280,248,423,5641890.9,19796.108421053,13422.956245614043
2025-04-01,Grocery,Karnataka,Premium,87,86,82,120,1829665.7000000002,21030.640229885,14903.007241379311
2025-04-01,Electronics,Uttar Pradesh,Regular,855,823,576,1170,16633462.000000004,19454.341520468,13982.249391812868
2025-04-01,Electronics,Maharashtra,Premium,214,208,192,296,4410191.0499999989,20608.369392523,15827.589626168223
2025-04-01,Fashion,Gujarat,Regular,500,485,390,708,11251366.250000004,22502.7325,16101.81406
2025-04-01,Electronics,Uttar Pradesh,New,209,197,194,305,4408804.0000000009,21094.755980861,14168.463971291867
2025-04-01,Sports,Karnataka,Premium,84,83,81,114,2132257.41,25384.016785714,18236.721428571429
2025-04-01,Grocery,Maharashtra,Regular,520,512,419,757,10590732.199999996,20366.792692308,14163.538557692309
2025-04-01,Fashion,Telangana,New,135,132,127,183,3583835.87,26546.93237037,18123.474592592596
2025-04-01,Sports,Karnataka,Regular,413,404,335,554,8677436.6600000039,21010.74251816,16487.210968523003
2025-04-01,Beauty,Karnataka,Regular,416,406,347,566,7676151.0700000012,18452.286225962,14125.895336538457
2025-04-01,Beauty,Maharashtra,New,100,97,96,132,2345574.0599999996,23455.7406,18979.148299999997
2025-04-01,Home & Kitchen,Telangana,Premium,133,129,126,187,2753909.4699999997,20706.086240602,15756.683834586465
2025-04-01,Sports,Uttar Pradesh,Regular,374,364,312,517,7518899.0499999989,20104.00815508,14422.200454545455
2025-04-01,Electronics,West Bengal,Premium,88,87,84,121,2175119.6,24717.268181818,15936.809090909086
2025-04-01,Home & Kitchen,Delhi,Premium,85,83,78,114,1577947.6599999997,18564.090117647,14097.382235294117
2025-04-01,Fashion,Karnataka,Regular,696,669,500,1002,15427599.770000003,22166.091623563,15891.770186781619
